pred,gt
0.06353526321698874,0.059890307667973
0.006846491208478994,0.115563714091505
-0.07500588104215986,-0.0193130960283076
-0.00718490227785093,-0.162653381142313
-0.14353530341030116,-0.117242312585918
-0.10213407689183346,-0.0165319436525317
-0.1027616494034217,0.0139978968555514
-0.06700631146330066,0.0512989969221272
-0.04912074399636632,-0.0853030844654954
-0.1900142964969743,-0.107056323456148
-0.05047584955848952,-0.385267053813729
-0.13808671408216902,0.0563196176618355
-0.09909744295571135,0.0801411858601521
-0.07042658730887963,-0.163698721684645
-0.09371223198508241,-0.0218985960306202
-0.03473324673593431,0.0070217232999787
-0.18707175455691605,-0.0886852926458212
0.057668464514921774,0.137265886590574
-0.04757108715251854,-0.0354355392216629
-0.14740748943729529,-0.22924974327587
-0.007094956061089369,-0.0922567464890902
-0.0996165080061173,-0.0541199433809833
-0.007424430297107321,0.08242667048378
0.01994173997892021,-0.212993367198621
-0.05681672035879323,-0.241337989987809
-0.03795329254784724,-0.25555900346533
-0.08793679444776928,-0.0751098903357286
-0.024979585610540672,0.385388902920079
0.1152817991282564,0.334811703183518
-0.032169196325687904,-0.28602561833992
-0.08289400657866994,0.0892439713541163
-0.08083259247675995,-0.36058188475972
0.08136117628027803,0.354169537952646
-0.0879929906878611,-0.45494506259533
-0.0573601690489533,-0.294552943132657
0.013552870169857817,0.101619216348417
0.11751925668170413,0.22285156106238
-0.026843270377467227,0.163108907568311
0.09101289470085225,0.370935746305497
-0.08350781318235562,-0.056188870350319
0.10427882360580934,0.0861646242985994
0.06293247476492522,0.272582241565702
-0.005960690157125914,-0.229643819173682
0.07547614833048108,0.186188232136816
0.0497190140398831,0.389205680878255
0.06629055667893854,0.122119888310806
0.02971811171130212,0.590319994988162
0.0022316546896071765,0.0892971275272896
0.042748957035061874,-0.118973634220257
0.012665147969756346,-0.252785646609461
-0.08121626420660397,-0.337208334859319
-0.11164465489460018,0.228508036775013
0.051383431503307264,-0.0641533778078135
-0.17269803717807816,-0.0021972242812796
-0.03500566608310807,-0.103223660421616
-0.02288777976907233,0.074800658957444
-0.03432501558145662,0.281555890896619
-0.03055050432819309,0.684487043060584
0.1308189142995795,0.362134025289817
-0.11086865425576106,-0.0737784009675554
-0.10362080421358555,0.157790362831254
-0.04525719315142904,-0.540300692391609
-0.17222813749642432,0.0842240894823231
-0.012562151628580959,-0.139170315561962
0.04550571605478032,0.244398589309708
0.11226104636203774,0.0683143975365992
-0.15607245173996573,-0.23946496746814
0.11383245700343406,-0.154573270482667
-0.031267251355414555,-0.369786374159914
-0.00819752643931862,-0.317252841285564
-0.02722146341479678,-0.237755491902572
0.14928877004234523,0.482839806507828
-0.04444107295370259,0.424670218255665
0.06391910698996192,0.0163680188784765
0.12219360578800939,0.0698077110359349
-0.09883730961586965,-0.186197594109286
-0.0019043898002399084,-0.0054248179606132
0.0176351336647248,0.0167781249404327
0.11629778954391409,-0.0354339843920679
-0.08308379017598208,0.16274759527903
-0.19876147127411903,-0.0256835087916368
0.08995632556432784,0.152794053990684
0.060814313732785424,-0.22773508504704
0.10936518181853169,0.467057551470807
0.04446749978934453,-0.0873824634656028
0.027211238449387276,0.13252104647376
0.07421282536331184,-0.339990227433835
-0.07815488123840669,-0.259058740804439
0.032799830768966254,0.258637295704808
-0.009911111935130945,-0.241115227779537
0.05805343390039483,0.269045085598099
-0.1527165317416088,-0.204807394218785
-0.0586511751740422,-0.0165786732232163
-0.0007809883626126723,0.133806570780951
0.0917260133480384,0.0471700276148012
-0.07382973476308671,0.163012552370329
0.021075384320614093,0.0233481196935581
-0.10529450767138263,-0.137007276681466
-0.05925520366749923,0.0016897099023432
0.06763183975485118,-0.112209458257455
0.19045764452357314,0.10439639732185
0.056172583108949764,0.0465468872437508
0.12070252530584688,0.228187844176008
-0.09292452107276614,0.0965902970678184
0.10747363309799199,-0.0907673609779759
-0.24055716540880934,-0.0835863256291376
0.0696025495317015,0.134395182884399
0.187265283344464,0.0840118188250645
0.12893282207307769,0.267079790542925
0.050584507409988905,-0.0249456529693239
-0.028909223298050762,0.255553780057944
-0.0605174361950056,0.213324626621021
-0.015138359413979674,0.243603185833704
0.08680732678055472,0.0478179971313452
-0.0014227654589646088,0.0505060717521465
-0.03753325341441177,-0.33564875612794
-0.07613843534081252,-0.290960939891413
0.03986405341566532,0.467251552386192
0.09748144992186,0.325845879202087
-0.022833112004015194,0.0987035667248418
-0.17954840064636585,-0.0451205474560511
0.11831749470441152,0.0459598266361885
0.09151133876911652,-0.174279234891343
-0.037666148638352964,-0.109588126456574
0.11755940889900504,0.195941529593059
-0.12319341339600601,0.116969514561069
-0.057356380671121615,-0.128699116788341
-0.1433962255399834,-0.161722557837954
-0.12034839941014261,-0.368920105366616
-0.07954445566107618,0.147941628047574
0.1384514803161073,0.403328451691707
-0.06912432447655392,0.10825309703612
-0.04280267177067351,-0.0816610145644919
0.059461021280451914,0.0715658992996491
0.019903044625605992,-0.0025010572927674
-0.20760845700850966,0.0109362583474008
0.055616324585634785,0.149588648033155
-0.16091966317369422,-0.243912724875206
0.12500892630193924,0.343448588139642
0.00988457648639926,0.458890847210867
-0.017281255381977945,0.242559604984668
-0.0406739323063276,-0.211385324751321
-0.17283667597373598,0.0168633368324394
-0.0440448175282484,-0.0926902240878755
-0.10124337523253771,-0.298300378936784
0.09276478607144498,0.181195695385817
-0.009400532453959526,0.0076841119995086
0.06875851831688415,0.208614385151025
-0.036089048038722454,-0.162361391102996
-0.07330243345485385,0.355800196213722
-0.08265643073150386,-0.231478345631356
0.0851322806663655,-0.226037530652331
-0.09016466334395004,0.0713916943609315
-0.1563982590007382,-0.461388567130361
