"name","pleasure_rating","complexity_rating"
"airplanecabin1.jpg",0.244293229550586,0.0439175019476008
"airplanecabin3.jpg",-0.160666870163843,-0.0946310824751468
"airplanecabin5.jpg",-0.0307663309339497,0.0752965678211985
"airplanecabin6.jpg",-0.371715130136815,-0.106841346559844
"airportTerminal2.jpg",-0.159705953813958,0.106971463774044
"airportTerminal3.jpg",-0.11857124305397,0.131404134996012
"airportTerminal4.jpg",-0.338649703313993,-0.00636327676817648
"airportTerminal6.jpg",0.45700640346494,0.370751429007558
"alley1.jpg",-0.273472186178151,0.128888180274863
"alley2.jpg",0.00436048853955059,0.441181601126098
"alley3.jpg",0.0308064467542367,0.184301411198637
"alley4.jpg",-0.0821998988153392,0.220462178805991
"amusement1.jpg",0.059890307667973,0.193891541120629
"amusement2.jpg",0.356313361621277,0.380477210681542
"amusement3.jpg",0.083912753956331,0.0449298998330823
"amusement4.jpg",0.0420051746398581,0.133229255598489
"apartmentBuilding1.jpg",0.0549402808700993,0.212112742282164
"apartmentBuilding2.jpg",-0.0550180292665872,0.14349052566231
"apartmentBuilding3.jpg",0.0451907627614839,0.142811791476284
"apartmentBuilding4.jpg",0.0562767042288677,0.13421664456463
"appleorchard1.jpg",0.428112382843094,0.187313958243689
"appleorchard2.jpg",0.415996709414454,0.243597536059838
"appleorchard3.jpg",0.301309626159063,0.247361356930095
"appleorchard4.jpg",0.578303083569132,0.0575668315525491
"applestore1.jpg",0.0591022151455511,0.212807895683659
"applestore2.jpg",-0.0829248448701031,-0.00555159506149985
"applestore4.jpg",-0.199580553130159,-0.153529447231921
"applestore6.jpg",-0.290358978405024,0.245218517435876
"aquarium1.jpg",0.0253412684077862,0.27424012992502
"aquarium2.jpg",0.115563714091505,0.215976032234465
"aquarium5.jpg",0.268073671753911,0.106933285994288
"aquarium6.jpg",-0.0193130960283076,0.0640195699007639
"arcade1.jpg",0.231970123423884,0.187728926226506
"arcade2.jpg",0.261799901675296,0.212929238243873
"arcade4.jpg",0.187048593821795,0.164381888198525
"arcade5.jpg",0.0441404409418205,0.319349804106198
"artStudio1.jpg",0.364976080810737,0.580051063777113
"artStudio2.jpg",0.0217151578928859,0.364097069892861
"artStudio3.jpg",0.0691541212921069,0.028783574342915
"artStudio4.jpg",-0.162653381142313,0.378228814629915
"ATM1.jpg",-0.477185462287298,-0.312024286877094
"ATM2.jpg",-0.127102672158256,0.0228796956762239
"ATM4.jpg",-0.117242312585918,-0.040461224631705
"ATM5.jpg",-0.156443595483954,-0.0628247840536707
"attic1.jpg",-0.0165319436525317,0.152805830433281
"attic2.jpg",0.162586976992054,-0.122380132778151
"attic3.jpg",-0.209107353889166,-0.177506006237472
"attic4.jpg",-0.0694511306544876,0.320428617127337
"auto_showroom1.jpg",0.32767586062545,0.202315629955466
"auto_showroom3.jpg",0.0139978968555514,0.196230241863459
"auto_showroom4.jpg",-0.149358110082302,0.39513861168148
"auto_showroom5.jpg",0.00604250519524781,0.425921266243481
"backstage1.jpg",0.258812692306695,0.352505788061214
"backstage2.jpg",-0.380596541874413,-0.14138555752903
"backstage3.jpg",-0.390277136195084,-0.0253831566495433
"backstage5.jpg",-0.024116164154885,-0.308251813885757
"backyard1.jpg",-0.0226739999579923,0.00445721825657296
"backyard2.jpg",0.0956773196430177,0.224263523689648
"backyard5.jpg",-0.025734112536903,0.0858165143303632
"backyard6.jpg",-0.0736432289279168,-0.093207158458666
"baggageClaim1.jpg",-0.269325479397055,0.170684006656973
"baggageClaim2.jpg",-0.132396554356197,0.23506049362984
"baggageClaim3.jpg",-0.127497967226896,0.091883155095793
"baggageClaim4.jpg",-0.29676957104109,-0.0272975625914038
"bakery1.jpg",0.196264950458417,0.427660855783066
"bakery2.jpg",0.172486633434433,0.297112617370819
"bakery4.jpg",-0.0768328145481042,0.0788181279135805
"bakery5.jpg",-0.020030913867393,0.120096588775543
"bakerykitchen.jpg",0.0112890205479777,-0.0186569626545557
"bakerykitchen3.jpg",-0.130113270115253,0.32428728294054
"bakerykitchen4.jpg",-0.130882143502732,0.0883435157643296
"bakerykitchen6.jpg",-0.0900891550607814,-0.0666276451307145
"balconyIN.jpg",0.0512989969221272,-0.0583504526631302
"balconyIN2.jpg",0.0292459571576463,0.0877450687850142
"balconyIN4.jpg",-0.04985243887803,0.0129678208438764
"balconyIN5.jpg",0.134522382142647,-0.116491807601337
"balconyOUT.jpg",0.178635075214001,-0.064877894713598
"balconyOUT2.jpg",-0.0630373211651205,0.00512904781627808
"balconyOUT5.jpg",0.194704926923681,0.102230380626979
"balconyOUT6.jpg",0.0466543478977983,0.126085526883319
"ballroom1.jpg",0.247361850649398,0.291112508684584
"ballroom2.jpg",0.36258623851249,0.172880986513403
"ballroom3.jpg",0.476098259519611,0.780218598337155
"ballroom4.jpg",-0.164690596233257,0.109877264299289
"bambooforest.jpg",0.393613071184379,0.477180576417941
"bambooforest3.jpg",0.274140392284803,0.293545992343591
"bambooforest4.jpg",0.436094839772122,0.353551601671316
"bambooforest5.jpg",0.194384296984918,-0.106428423398287
"banquetHall2.jpg",0.328452419500553,0.292845508578973
"banquetHall4.jpg",0.0876361806777027,0.194668146130138
"banquetHall5.jpg",0.0972427239049403,0.303777693048627
"banquetHall6.jpg",0.218666823415344,0.529709856593883
"bar.jpg",0.132605252537167,0.0468929550389351
"bar2.jpg",0.219202175219666,0.348622541867472
"bar8.jpg",0.361574221431448,0.545770309918137
"bar9.jpg",-0.0853030844654954,0.607038158006442
"barbershop2.jpg",0.0946334410747249,0.256370266790269
"barbershop3.jpg",0.0303504281329758,0.163828358712229
"barbershop5.jpg",-0.107056323456148,0.0485945498817827
"barbershop6.jpg",0.0706323386197085,0.223212860339671
"baseball1.jpg",0.00867062032907833,0.330597650267723
"baseball2.jpg",0.152186640849447,0.213290122077617
"baseball5.jpg",0.255716333541432,0.232085330219775
"baseball6.jpg",0.225917639475133,0.2612477730163
"basement.jpg",-0.385267053813729,-0.235350111307943
"basement5.jpg",-0.392708816493104,-0.154513866036135
"basement6.jpg",-0.514202027570215,-0.156464079313182
"basement8.jpg",-0.265731093147875,0.0234051277533439
"basketballcourt.jpg",0.00666790251703918,-0.405004210153876
"basketballcourt3.jpg",0.20641871875211,0.142128190263032
"basketballcourt4.jpg",0.0255867596637417,0.0643105533795827
"basketballcourt7.jpg",0.0151992851679274,-0.128888113675955
"bathroomSink3.jpg",0.29347200752258,-0.0687594578458488
"bathroomSink5.jpg",0.0563196176618355,0.184349526131124
"bathroomSink7.jpg",0.0873640239327841,0.0217022209117874
"bathroomSink8.jpg",-0.40181538751381,-0.304405690539806
"baywindow1.jpg",0.0803432951160888,-0.215674541810916
"baywindow2.jpg",0.303701758801365,0.0979228669419439
"baywindow4.jpg",0.371521436115999,0.295214630043406
"baywindow5.jpg",0.226594165224448,-0.000397336372300398
"beach1.jpeg",0.390941477752111,0.0108504410026805
"beach2.jpg",-0.0986582208884681,0.0117142525889253
"beach3.jpg",0.488126796014748,0.309031163079624
"beach4.jpg",0.168003032185191,0.326325704330967
"bedroom2.jpeg",0.0801411858601521,-0.0278724298386809
"bedroom3.jpg",-0.163698721684645,-0.300659724909474
"bedroom4.jpeg",0.295230453562306,0.625267015524014
"bedroom6.jpg",0.230899250053165,0.216430978332018
"bikerack1.jpg",-0.276516954601257,-0.107733815729218
"bikerack2.jpg",-0.240866387278562,-0.0475052765226685
"bikerack3.jpg",-0.0218985960306202,0.147962713399316
"bikerack4.jpg",-0.167629753478699,-0.094709266811145
"bistrooutdoor2.jpg",0.295843942961904,0.251827047015705
"bistrooutdoor3.jpg",-0.348672077469334,0.220019114563456
"bistrooutdoor5.jpg",0.00702172329997879,0.212587073291155
"bistrooutdoor6.jpg",-0.0260683830238063,0.0182798966322871
"bleachers5.jpg",-0.218026831146537,0.103613837101834
"bleachers6.jpg",-0.148973305811507,-0.203997662671674
