,metabolic_costs,pleasure
92,20019807,0.132605252537167
93,25306701,0.219202175219666
94,21092790,0.361574221431448
95,19751864,-0.0853030844654954
96,18546647,0.0946334410747249
97,21033444,0.0303504281329758
98,18288332,-0.107056323456148
99,20197126,0.0706323386197085
100,17694815,0.0086706203290783
101,14508217,0.152186640849447
102,17159952,0.255716333541432
103,12105581,0.225917639475133
104,14745065,-0.385267053813729
105,14087549,-0.392708816493104
106,12838571,-0.514202027570215
107,13512684,-0.265731093147875
108,11975385,0.0066679025170391
109,16361703,0.20641871875211
110,16828846,0.0255867596637417
111,13327476,0.0151992851679274
112,13089439,0.29347200752258
113,12532536,0.0563196176618355
114,14734465,0.0873640239327841
115,11230266,-0.40181538751381
116,15996946,0.0803432951160888
117,16148723,0.303701758801365
118,18784586,0.371521436115999
119,17329660,0.226594165224448
120,11697729,0.390941477752111
121,15046059,-0.0986582208884681
122,10845935,0.488126796014748
123,13295542,0.168003032185191
124,14930674,0.0801411858601521
125,13913274,-0.163698721684645
126,17096886,0.295230453562306
127,14380078,0.230899250053165
128,20214501,-0.276516954601257
129,18867311,-0.240866387278562
130,16439043,-0.0218985960306202
131,17588965,-0.167629753478699
132,19304486,0.295843942961904
133,19606591,-0.348672077469334
134,20785380,0.0070217232999787
135,20119651,-0.0260683830238063
136,16728065,-0.218026831146537
137,13212573,-0.148973305811507
138,19015771,-0.0886852926458212
139,20305682,-0.347252192671044
140,11482525,0.279810766399423
141,11898596,0.380201619737215
142,12582111,0.137265886590574
143,12592212,0.133440703863172
144,15975170,0.448579148745003
145,17706174,0.295415073823821
146,18473797,0.431737133735877
147,17628961,0.223338371664523
148,15263031,-0.0354355392216629
149,19031192,-0.069394544897077
150,15374764,0.0658510965705948
151,13085772,0.175628353517657
152,15425457,-0.125597609602532
153,16174874,-0.0187736993923057
154,13677446,-0.22924974327587
155,16202783,-0.314672112398299
156,17481948,0.0560947385793828
157,17140323,-0.0249180442905754
158,19433238,-0.0922567464890902
159,17977791,-0.0541199433809833
160,13091180,-0.160752821557241
161,13661538,0.302929262056557
162,17914965,0.0182171072616156
163,12853398,0.240125156122435
164,13117602,-0.0531331042711233
165,12187300,0.503382792985679
166,12767375,0.114432395808996
167,11963751,0.443963101724741
168,16577996,-0.418474458995258
169,17565918,0.0186745550819172
170,17419520,-0.290140718811659
171,19038011,-0.0429911515913024
172,14292568,0.151360877205909
173,17059023,-0.126942166558525
174,16353474,-0.0873726553344878
175,16533944,0.276369244891899
176,17017349,0.244956358342477
177,18314178,0.0928229358909795
178,17169461,0.121333460618243
179,17739759,0.393164694600886
180,18397383,0.0320184039352396
181,16619368,-0.017861274416535
182,17678273,0.17996756718988
183,17242939,0.24593856369012
184,18172448,-0.349803625129087
185,15982152,-0.0745920378292388
186,16760671,-0.0818289275076266
187,18404092,-0.133582530033831
188,18173650,0.0673980903919191
189,15215425,-0.0627690691977419
190,14403600,-0.229432018142046
191,16569424,0.485937692177252
192,11912459,0.08242667048378
193,11972913,0.333259771656618
194,16911702,0.0162438901853458
195,14614770,0.188530647259076
196,14373566,0.416087710390354
197,12064188,0.527932893759656
198,12701291,0.758942771603189
199,13113019,0.493804874056433
200,20538401,-0.158116721323561
201,19380172,0.0242705460907262
202,20010196,-0.212993367198621
203,20291105,-0.111425884419307
204,18095740,-0.193682195955943
205,18317105,0.0761301867541562
206,20846320,-0.276705760221154
207,16489295,-0.0745282581194461
208,17076466,-0.363854042050472
209,17626958,-0.215502346210127
210,18544939,-0.180786433687844
211,17547071,-0.123817745724139
212,17022942,-0.295079606756229
213,17939404,-0.0316205785879006
214,16727021,-0.241337989987809
215,18722135,-0.261093111190395
216,21856173,0.0010049255263236
217,19106440,-0.109823571178002
218,19995199,-0.25555900346533
219,25102753,-0.085794812950959
220,15035045,-0.0737131249124399
221,15636325,0.371985708912728
222,16466598,0.0464382276733356
223,13993733,0.49134803034172
224,15966174,0.316626170705434
225,14432514,0.284641406481481
226,18056101,0.265640242004438
227,15297783,0.329225764204653
228,18714630,-0.135421117364692
229,12032402,-0.160697686155021
230,16053327,-0.160979029457324
231,15590531,-0.333299523241161
232,15964138,-0.0868426539873801
233,18341997,-0.489178667025292
234,14279650,-0.176831322071633
235,15271043,-0.186614268613151
236,15441957,-0.0891385454495761
237,16042689,-0.109215196981475
238,17022299,-0.018844303125777
239,16186121,0.183450464103105
240,18836502,0.0801623667556848
241,18259749,-0.165961636906512
242,16471628,-0.0889379082874733
243,16574146,0.265589187450621
244,17430410,-0.253881047926578
245,15005809,-0.0751098903357286
246,14164919,0.115760902933294
247,14679151,0.17966985569248
248,15123154,-0.15575994236092
249,13327402,0.0199834090083632
250,15053298,0.0035845566272014
251,14899639,0.388512625508035
252,18465305,0.307248773611185
253,19904941,-0.0610542315198773
254,14595033,0.127643535962721
255,17402714,0.421236309412389
256,18456791,0.044432905935073
257,17615754,0.185788584716127
258,19064241,0.266865890537382
259,22399618,-0.0849214746631254
260,20822397,-0.230314310152555
261,20920296,-0.0053833530972417
262,17788302,-0.0441172197374549
263,19600004,0.192945912285803
264,17752273,0.136668036329225
265,14992091,-0.386149135606635
266,17762164,-0.0937616162553619
267,20892012,0.10075278297433
268,12200176,0.309824303140371
269,15734482,0.504047350428618
270,13269704,0.69575070372392
271,14331988,0.370237041071629
272,17776717,0.0521150678433241
273,18330669,0.0228671070578057
274,15430723,0.180107233390821
275,19656634,0.0461485811835299
276,19945229,-0.0807831987177589
277,18242574,-0.222796722550081
278,19326766,-0.0768767605969037
279,15582119,-0.139463721553174
280,19387282,-0.0899603499918409
281,19709833,-0.0087288733208309
282,20509668,0.385388902920079
283,15090718,0.133941262958087
284,15685630,-0.0067258581502036
285,15044452,0.297509378166575
286,15987267,0.0579778434964377
287,15834366,0.132073904685355
288,12797931,0.168349780473722
289,15230902,-0.12341773435035
290,17438256,-0.139073595926112
291,15101426,0.334811703183518
292,15989288,-0.139770930495779
293,16716152,-0.489712670809939
294,17397560,-0.167529552193214
295,15118278,-0.301768071515319
296,13032295,-0.177948536989881
297,13023323,0.0362424670479669
298,14857503,-0.28602561833992
299,14885125,0.123089360473792
300,14292544,-0.19033203078647
301,15415046,0.121590323536914
302,14369601,0.0892439713541163
303,15564233,-0.0441168344907483
304,13192577,-0.36058188475972
305,18968706,-0.131823951671026
306,11267261,0.0213283683205653
307,10683611,-0.370404210408464
308,14727344,0.354169537952646
309,12291480,-0.008325051885925
310,15308382,0.114251029085723
311,15225929,-0.45494506259533
312,12313105,0.3416623288045
313,12536211,0.0357949538704078
314,15058422,-0.294552943132657
315,19340436,0.0013850355234039
316,14947079,0.134548474977514
317,16079632,-0.170518852830246
318,12862074,0.047129453085617
319,18042663,0.102992079021348
320,14425714,-0.139465127448714
321,14579448,-0.12463534175495
322,12262611,0.152162126168562
323,11760592,-0.261356649433284
324,11175770,0.141429733262627
325,11574514,0.118231207301631
326,15456139,0.0361982628417251
327,14552973,-0.15254283298253
328,18047994,-0.0034552114822312
329,19819588,0.198191675975342
330,14329779,0.0284218146133567
331,14982873,-0.124474944148765
332,12421156,-0.0554277547840199
333,16309881,-0.012056197664632
334,17421291,-0.212854281675229
335,16065699,0.228546806587345
336,17185232,-0.0872842851440105
337,12971374,0.0666625482925647
338,13160299,0.212023604627954
339,16070237,-0.484164543165598
340,20465107,-0.17037218246525
341,20229675,-0.0252350158642808
342,11545684,0.128112009583498
343,15281926,0.004050043569112
344,11208593,-0.0040984762039817
345,11297675,-0.131135774721131
346,16357676,0.114970426086988
347,14892445,0.101619216348417
348,13106387,0.22285156106238
349,16754626,0.163108907568311
350,12953335,-0.31241897504178
351,13036312,-0.114141698785982
352,11558755,0.370935746305497
353,14628603,0.145163118638996
354,20169696,-0.295944480090521
355,10561924,0.112799722916844
356,16655620,-0.189404173969763
357,17641380,-0.324924651342113
358,18505065,0.149605538045508
359,12437488,0.0425724350161012
360,10876446,-0.19082745071667
361,12061131,-0.163045238219205
362,22789325,-0.0252336025895216
363,18630677,0.272293352695064
364,17897086,0.0260237641073781
365,17006817,-0.0256428301441228
366,11571507,0.331068619636457
367,12280326,-0.0637536642268674
368,13991547,-0.1118836058385
369,12308195,-0.114114520180332
370,16370425,0.378093535125652
371,15655076,-0.069370845679431
372,17969886,-0.385685507579977
373,12577802,0.406769282134181
374,15769681,0.0488968465130594
375,14544428,-0.0025672337158177
376,18538954,-0.056188870350319
377,14880501,-0.127757076186578
378,15355782,0.386909844576228
379,13576893,0.0716609431335142
380,14483851,0.0861646242985994
381,14544864,0.272582241565702
382,12007575,-0.0730296733171936
383,20455360,0.0359743279794617
384,16191934,-0.292754241092406
385,13567717,-0.253800470525246
386,16146013,0.0419783855415609
387,13678442,0.202845841965722
388,19644948,0.305773172233101
389,14409563,0.19217958023358
390,13086496,0.273839048248086
391,13009953,-0.356139824402568
392,16177197,-0.179974540372927
393,15870551,0.189981527593666
394,11233605,-0.229643819173682
395,15248022,-0.0049470308809232
396,14803523,-0.0957173340934323
397,13715496,-0.0800873301843207
398,14292282,0.186188232136816
399,17346132,0.219381273359084
400,13797041,0.0443031018403923
401,16959315,0.0795046675011007
402,14617452,0.389205680878255
403,10090068,0.159353574986693
404,15289668,0.365713167182292
405,13480115,0.122119888310806
406,15463926,0.0465965622589306
407,12303817,0.0598197621795277
408,21329142,0.419896239401701
409,16997363,-0.0684805506374798
410,13662441,-0.440323759923506
411,14817364,-0.310236587340594
412,12934046,-0.558954642488715
413,20760086,-0.117343836630433
414,15892441,0.155369175458143
415,13450226,0.590319994988162
416,14152221,-0.0401180153208399
417,16431897,-0.249893015046585
418,13001102,-0.0392083044618045
419,16871311,-0.0259454225159308
420,16468777,0.313945935527855
421,14009546,-0.177610526673314
422,17567985,-0.156403761780833
423,14065522,-0.244097284748311
424,18861086,-0.0226044187576901
425,21567014,0.347668279695287
426,17391486,-0.133342842653306
427,14771840,-0.0374742180553487
428,11549310,0.199042775334143
429,12175108,-0.136501671666574
430,16730376,0.185208613897199
431,11516304,-0.126267011447863
432,14695112,-0.184225854446203
433,13194408,0.269995430499532
434,14542336,-0.289566307316974
435,15822041,-0.0428398447217437
436,19533073,0.0948799948173867
437,18866870,-0.11456069565383
438,13323721,0.0637151983434069
439,16909411,-0.210335597113841
440,14364477,-0.0282280343712012
441,12387582,-0.211198987032857
442,16141196,-0.188738575360568
443,14711516,0.0965946591098087
444,21133168,-0.165940889681564
445,13730556,0.272084747729234
446,17060688,0.114814606347713
447,16130246,-0.187165660018466
448,17253199,0.259754052627648
449,10604777,-0.0814563326240186
450,14707373,-0.0315419609668296
451,14428246,-0.505987768962822
452,17546573,0.0924180721647271
453,10780538,0.0892971275272896
454,16537894,0.0687124935954692
455,11892503,-0.258081125921036
456,12826929,-0.377572959122688
457,15459774,-0.157972821354125
458,15011619,0.221157068481756
459,18329918,-0.289070887275095
460,19488293,0.311571170937038
461,14810328,-0.255579612495462
462,16634379,0.220562206345993
463,12025692,-0.118973634220257
464,13727436,0.176870095282765
465,17003691,-0.25008086088821
466,15781985,-0.307372022647651
467,17375377,0.0096312770489716
468,20477520,0.0681465671178984
469,16474253,0.0808594977174136
470,14956665,-0.252785646609461
471,12519451,0.325535700145451
472,14307838,0.0625837952999075
473,14054784,0.156426906683086
474,12650642,-0.471409517367958
475,11581353,0.289712034287368
476,12790272,-0.158014381425684
477,12495666,0.35563186123159
478,14962838,-0.532717647120925
479,14324637,-0.0835177084121601
480,15198158,0.104166068353397
481,16806896,-0.450878384997325
482,14072121,-0.0140641373273775
483,12497296,-0.337208334859319
484,13714145,0.397295751294608
485,13772590,0.0294443083913799
486,16793064,-0.213353201501937
487,15421537,0.228508036775013
488,13651126,-0.0584799618932515
489,20415829,-0.0641533778078135
490,15970987,-0.134224274350439
491,15977183,-0.0021972242812796
492,17027907,0.0774639416568177
493,17687923,-0.0671517884645226
494,16155698,-0.462940267131249
495,12359942,-0.103223660421616
496,15176908,0.203873643655607
497,15769600,-0.0234234644100349
498,12482263,-0.158304684234916
499,16046493,0.074800658957444
500,16632600,0.281555890896619
501,13792716,0.0185630926970393
502,15058773,0.684487043060584
503,19029112,-0.0924478582217883
504,15345894,-0.0265649032822069
505,14588600,-0.384121198123452
506,17311057,-0.33768656376795
507,16166655,0.114893165980393
508,15968608,0.185102764429422
509,16967284,-0.4450415821711
510,11597802,0.0469983416378374
511,18937259,0.294059425736216
512,15290121,-0.469385371898176
513,18563347,0.0509231038204728
514,17808906,0.0437484307481676
515,15210998,0.105264745531177
516,16229068,0.134148053469807
517,15257286,0.16546454205097
518,15400788,0.205593012545172
519,10406718,0.254087356141092
520,17823823,0.362134025289817
521,16644755,0.307894325927622
522,14377686,-0.349814196916102
523,15109097,-0.159075579024531
524,12528278,0.0175860458271661
525,16698888,-0.148643210496804
526,14857951,-0.136305924163346
527,21521516,0.104778190334057
528,15798451,0.0443929169218449
529,22148165,-0.159308191136518
530,13963276,-0.0737784009675554
531,18607483,0.157790362831254
532,11542706,-0.0574889129524636
533,13252888,-0.540300692391609
534,14836318,0.0842240894823231
535,15897364,0.0268364117780582
536,13297078,0.0829741500161607
537,13281082,-0.148222442915397
538,20621126,0.254904718391584
539,21870066,-0.0538155005594452
540,12096159,-0.162437298614655
541,13075856,-0.139170315561962
542,13938250,-0.0265539020936279
543,13803177,-0.0783342596037278
544,16215950,0.165533808927082
545,14512828,0.0718616804100376
546,13170270,0.150356339561479
547,16596371,0.278234284498225
548,17775488,0.471118443763442
549,12692031,-0.0054836091400633
550,15303185,-0.0127525928443717
551,13748211,-0.12784511734936
552,14615846,0.195320929285572
553,13314412,0.0536379499689749
554,14816758,-0.266464144276073
555,14451455,0.447653060159448
556,14362420,0.244398589309708
557,15457294,-0.315335454913983
558,12947177,-0.18386855975094
559,13015626,0.189894824821378
560,19141551,0.199636754870608
561,19230118,-0.196182080324016
562,17235585,0.0683143975365992
563,17186728,-0.253626175695559
564,16295101,-0.239917086612107
565,13687332,0.0712375854646298
566,18289981,-0.013622296082462
567,16962123,-0.23946496746814
568,16409460,0.4966295938537
569,15621105,0.0012670547608621
570,16365156,-0.0177362197556279
571,10074580,-0.0053947244204734
572,17776345,0.429210983243156
573,21008750,-0.212141494514076
574,13585532,-0.196388395945242
575,17202386,-0.154573270482667
576,20244753,-0.198154513644359
577,15533634,-0.141007829098195
578,13960642,-0.369786374159914
579,16883980,-0.358183469496773
580,10339389,-0.058185961693776
581,19967257,0.191383066103898
582,18900413,-0.317252841285564
583,14134762,0.335957121481897
584,16063291,-0.237755491902572
585,15869369,0.0915407020667903
586,13114889,-0.0499321036014764
587,12907040,-0.16008474135718
588,15918716,-0.0539187934359989
589,15966941,-0.33367035190437
590,14111642,0.268864285186941
591,11676458,-0.539072985229746
592,14266386,0.217718108334327
593,16647735,-0.0768050270991892
594,12975820,0.118408592829232
595,14438187,0.258487885632407
596,13722667,0.0482057298897006
597,18079284,0.0860625657911534
598,15466795,0.50554587497652
599,14197163,0.482839806507828
600,20396574,0.217720513303951
601,10203490,0.424670218255665
602,17083264,0.0398666102702186
603,13396207,-0.0682445139307346
604,12885119,0.0208842050257925
605,17278297,-0.208334008947531
606,17742112,0.0044287125469815
607,16032748,-0.112788111415254
608,12986642,0.0163680188784765
609,16837056,0.0735879189978371
610,16583784,0.240713723251495
611,10153381,0.140519783069978
612,14920598,-0.178785636670653
613,16763901,-0.0926250824796387
614,14407219,-0.0540933644096076
615,13494719,-0.0154669016737268
616,19950759,0.0972727445851387
617,16213587,0.30038127672895
618,21022520,-0.29574272615133
619,12635649,0.0698077110359349
620,15960350,-0.169894647510831
621,16100073,-0.0050350481299968
622,12213527,0.139656881057921
623,15770187,0.257771630825334
624,14201201,-0.186197594109286
625,14776255,0.0638593548368707
626,18641278,-0.0476254636111241
627,14714300,0.0901347199428132
628,13165505,-0.232769051001201
629,17964701,-0.273396139964085
630,18148051,0.246414249437057
631,15099174,-0.0775550288134252
632,19012370,-0.190661348309182
633,13456682,-0.20290981426871
634,13948718,-0.212507569058414
635,14621829,0.0468571931364101
636,11972059,-0.0054248179606132
637,15219613,-0.136408983099794
638,16044016,0.206014977820757
639,19854220,0.0167781249404327
640,17955391,-0.185230816793491
641,16370610,0.572233428527398
642,17261179,0.032313381905105
643,12696591,0.6063122280173
644,13062469,0.108143092980574
645,17772753,-0.279824125378019
646,15134998,0.085396965718062
647,10870612,0.319408503757547
648,14828358,0.330071702335827
649,14616837,-0.135635739049003
650,16897677,0.0602752203596503
651,14025169,-0.0354339843920679
652,14063919,-0.317310112538698
653,11942423,-0.510112641156031
654,12851466,-0.0096035954774411
655,13843213,-0.321654873963844
656,14618544,-0.173964366036598
657,18958852,0.18449200957301
658,17570336,-0.017644497088835
659,19064176,0.103859967721447
660,11651417,0.063390696814306
661,17314397,0.16274759527903
662,17676869,0.0328056725542876
663,14179086,-0.28199650987275
664,14585909,0.0015895621638254
665,16421607,-0.282819122690847
666,17120844,0.0070626802491243
667,15780300,-0.026865939958711
668,16759349,-0.0888143044238286
669,14940533,0.206236830849067
670,14606177,-0.141994070329211
671,12234576,-0.439977838352965
672,14383874,-0.190314610995425
673,13267922,-0.149830190753995
674,13524569,-0.0631785052322002
675,16653169,-0.0256835087916368
676,18701654,-0.257399242378205
677,12995357,-0.0155931962181209
678,13189659,-0.0958245710364551
679,17965594,0.0452117032113264
680,14156619,0.0100701388758977
681,11683831,-0.284069974338451
682,13962861,0.0781263511328738
683,14509482,-0.0121482487692877
684,16471534,-0.0752437785252606
685,12442520,-0.0001802457348337
686,12389482,-0.236824019066777
687,16233145,-0.192831343833606
688,12104671,0.274433725009847
689,12829135,0.185125975515346
690,13325955,-0.0668682922046916
691,15744610,0.0974447159428407
692,9683582,0.115651568305969
693,11811111,0.35595431811963
694,13977670,-0.150561748602135
695,19933598,0.0250999074983589
696,12263875,-0.302536070002472
697,14333439,0.188582236793961
698,17979059,-0.134524221717889
699,16772975,0.249003409044027
700,13902328,-0.1280716649378
701,11942319,0.0681738488165097
702,16054937,-0.0714364834955119
703,15370695,-0.228545175563668
704,13804840,0.152794053990684
705,13382060,0.138407812025265
706,12682250,-0.0304501574509766
707,15850164,0.0599212508521589
708,19049267,-0.0168293871803226
709,14467973,0.0979760625242485
710,17810573,0.330886976494253
711,13679263,-0.0978123061984613
712,15258237,-0.466930795514471
713,14137753,-0.277054700164358
714,20592242,0.134196122090765
715,13500492,0.0802411855883945
716,11007445,-0.22773508504704
717,18287015,0.137849864538542
718,14227609,0.192761578601513
719,14417153,-0.0342676038367327
720,14861030,-0.137696894113777
721,11722388,0.0850343523234859
722,16719468,0.0855879448226863
723,14424830,0.160170341494548
724,15352301,-0.0927092007216651
725,16330554,0.0944255667236686
726,13175012,-0.0978244812213879
727,15436918,0.467057551470807
728,12975528,-0.0873824634656028
729,18049737,0.0242575274063587
730,14835139,-0.250529019656232
731,15950392,0.0006601758195281
732,21217897,0.129599186823813
733,17566272,0.0626226481126674
734,14850223,0.156800682106251
735,17633402,0.13252104647376
736,12945113,-0.176861930119336
737,13367608,0.183558002488757
738,16234434,0.0717837102277175
739,13862370,0.0061552802082623
740,15588605,0.229383404236404
741,17998265,0.0819168864166953
742,16614250,-0.100550392090909
743,16176509,-0.170640099069673
744,14644173,0.164357834324919
745,14841502,-0.162423351411627
746,13798496,-0.001402669100232
747,14260220,-0.0715005112829614
748,12691822,-0.20530921167037
749,15889134,-0.154313335059212
750,15946305,-0.01467858578461
751,11946602,0.0269369530575329
752,21239084,-0.121001733080248
753,12620221,-0.142879752865832
754,16131991,-0.131974763524786
755,16958214,-0.206387177915425
756,14461011,0.208916003838215
757,14439772,0.128714921076525
758,18847296,0.0936984002499964
759,12403150,-0.116722017578434
760,20089300,0.0501450303779168
761,13702618,-0.0548675289229719
762,16272219,-0.276651519637324
763,12537661,-0.213436010344208
764,14766321,-0.0256167503857041
765,13529365,-0.0547900124854943
766,13204253,0.24907786563607
767,11150527,0.0821905355751884
768,12523048,0.0684164896485116
769,16802349,-0.0735249409469197
770,15592205,-0.346453043206032
771,11109425,-0.339990227433835
772,10412152,-0.0263694311831034
773,19202442,0.148664063652267
774,13490206,0.242455417752909
775,12330730,0.141787654096374
776,14488289,-0.259058740804439
777,15900932,0.0306095526448111
778,14557551,-0.0834687193363963
779,13654777,0.101213374763848
780,15520175,0.258637295704808
781,14646509,-0.0637107679798877
782,14503963,0.397757889214269
783,16639590,0.0168729909408042
784,16100711,-0.134625213480966
785,13119513,0.0810732491226362
786,10795157,-0.108423971761931
787,17255090,-0.148884564091085
788,11714927,0.0320534026394284
789,18505573,0.153828421895483
790,12412408,0.251103656493826
791,20740964,0.140102187317282
792,11418630,-0.215944829926721
793,13845218,0.134873699024468
794,11119339,0.0158851990843753
795,10874865,0.210970610470586
796,17936887,0.0787970814347797
797,17687077,0.200418135106283
798,17464548,0.0622312269486831
799,17109213,-0.241115227779537
800,16496986,-0.0058824485967701
801,12428901,0.22622976270567
802,15346854,0.0716785118574899
803,15119414,-0.103543456934877
804,14139419,-0.599837302882332
805,20406346,0.114418750748465
806,13585904,-0.184815187116005
807,15643167,0.207254650155769
808,11971858,0.0478056621998722
809,16807672,0.388281726177891
810,12775068,-0.0771974986352505
811,15648460,-0.0798877065862533
812,13806676,0.269045085598099
813,20270151,-0.251069914991108
814,19967211,-0.250540733749199
815,14117889,0.18735580732495
816,12626954,0.138635922885338
817,13041472,-0.204807394218785
818,15335286,0.111154180060992
819,15770763,0.0211103878455372
820,17245640,-0.158478420215002
821,15731309,0.176215085962772
822,18075703,0.188013596672607
823,14537906,-0.222980637635225
824,12118280,-0.0694986485217823
825,15174265,-0.0165786732232163
826,11159312,0.156141554615982
827,14540882,0.026120502975824
828,18773694,0.0286451159748222
829,17689985,-0.122165170934324
830,19196417,0.0319084539673836
831,16605877,-0.231129732147434
832,14227367,0.421371442568502
833,14201414,0.313866754527366
834,15026410,-0.113528389775915
835,18191057,0.0331803908419564
836,16514985,-0.230234548369151
837,13085365,-0.134584126413589
838,11303985,-0.261455934634421
839,11832782,0.392393660137175
840,12363238,-0.420643508448622
841,17323352,-0.127721032522021
842,17585267,0.133806570780951
843,11062990,0.0471700276148012
844,13124951,0.154762643335752
845,20804240,-0.311006505526406
846,13900260,-0.016502805653247
847,11885977,0.0144393955913868
848,12112062,0.159770471807912
849,15941389,0.163012552370329
850,16281543,-0.387278187482139
851,14526526,-0.182128294394353
852,18096441,-0.0510914862562728
853,16836770,-0.148419698246457
854,12866285,0.323660559963867
855,12316179,-0.289561707358881
856,15803760,0.392967653562985
857,13418607,0.0766282602916844
858,12629239,0.128412459439023
859,14649832,-0.0807711078476399
860,14945942,0.122010757142383
861,14938498,0.0233481196935581
862,16560905,-0.319120640358568
863,12155740,0.0495787264242048
864,12995381,0.108929331072806
865,10194828,-0.17059824109293
866,13646326,0.044871717077809
867,15632944,-0.137007276681466
868,18678627,0.077669537706692
869,15008704,-0.038864866504694
870,16216328,-0.32606790391312
871,14648107,0.0016897099023432
872,12933789,-0.112209458257455
873,14567735,-0.174345006931371
874,14873619,0.0420220652040756
875,11268514,-0.368852365197485
876,12155866,0.163903023292879
877,18474410,0.0477632047088928
878,19527547,0.10439639732185
879,15958345,-0.0003239317359384
880,10596284,0.0094632177717342
881,14987427,0.474759804478482
882,13325237,0.0465468872437508
883,17723101,0.228187844176008
884,13075290,-0.0228522896182237
885,22390680,0.223346518330314
886,20011731,0.0473815171892197
887,13826514,0.0447619774801989
888,11511501,0.139210788357246
889,16660717,0.108332055013986
890,11714307,0.0903691296287759
891,14471235,0.0965902970678184
892,16768760,0.0902328186795179
893,17005435,-0.220460348377229
894,9434290,-0.0108049296678622
895,17247593,-0.0907673609779759
896,15398676,-0.0835863256291376
897,16149001,0.414553885897006
898,15152713,0.134395182884399
899,12611180,-0.0526527461885419
900,17542701,0.295718728175653
901,15434763,0.151242879385568
902,17024588,-0.423563934564258
903,15630520,0.0310146827434832
904,14639948,-0.263207803692034
905,17860522,0.182823453259593
906,21451687,0.0840118188250645
907,14651747,-0.420315288763157
908,14714095,0.21539883395389
909,16028360,0.0856494799895668
910,19333135,0.174381769718938
911,15768865,-0.121125434046288
912,14538349,-0.139441804306416
913,15749957,0.194181843572552
914,16111107,0.0267868405032639
915,11764773,-0.24922385257652
916,16107420,0.136233668135811
917,12642111,0.167549532992501
918,13867644,0.267079790542925
919,15321924,0.206965481095935
920,9458412,0.0271796925775289
921,10298889,-0.155828665162501
922,12291180,-0.0404490392760554
923,15864904,0.0612438210708627
924,16354883,-0.0140375058503772
925,14604682,0.0804313863231482
926,14270905,-0.0198887205179084
927,16983361,-0.109942139903157
928,16404929,-0.0171414325031741
929,19921265,0.0209861004959514
930,13331703,0.156139301989644
931,14879268,-0.122184768742987
932,10594049,-0.636579654866428
933,19485240,-0.0249456529693239
934,14097487,0.159748477273365
935,12482253,0.162174377466163
936,18616590,0.427969329280457
937,9705038,0.0773478626444417
938,12474949,0.155504561643669
939,12362121,0.255553780057944
940,14628869,-0.0160963159852342
941,18787799,-0.0423670647794815
